basin_id,lit_fra_Alluvium,lit_fra_Arkose,lit_fra_Coal,lit_fra_Conglomerate,lit_fra_Cristallin basement,lit_fra_Dolomite rock,lit_fra_Gravel and sand,lit_fra_Limestone,lit_fra_Limestone and marl,lit_fra_Marl,lit_fra_Marl and dolomite,lit_fra_Marl and limestone,lit_fra_Marl and sandstone,lit_fra_Plutonic rock,lit_fra_Quarzite,lit_fra_Sand,lit_fra_Sand and gravel,lit_fra_Sandstone,lit_fra_Sandstone and conglomerate,lit_fra_Sandstone and marl,lit_fra_Sandstone and schist,lit_fra_Sandstone and siltstone,"lit_fra_Sandstone, conglomerate and marl","lit_fra_Sandstone, siltstone and schist",lit_fra_Schist,lit_fra_Schist and sandstone,lit_fra_Silt,lit_fra_Silt and schist,"lit_fra_Siltstone, sandstone and schist",lit_fra_Volcanic rock,lit_fra_totalarea,lit_dom,tot_area
FR000132,11.165824104498986,0.0,18.696930281156966,0.0,55.17372621977669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.963519394567365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Cristallin basement,100.00000000000159
FR000133,8.289694988882333,0.0,6.288187338782674,0.0,69.18670838043762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.235409291897373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Cristallin basement,99.99999825941185
FR000134,14.437744604218764,0.0,1.507082675003492,0.0,55.17763047101928,3.175764594024782,0.0,5.736715541019529,0.0,1.9387235118956847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.026338602818466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Cristallin basement,99.69565078825863
FR000135,15.88228764104462,0.0,1.1420226706538825,0.0,41.811976181545894,12.366592529765724,0.0,10.699378020657113,0.0,2.6995834517276913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.398159504605067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Cristallin basement,99.74048708579879
FR000136,0.0,0.0,0.0,0.0,0.0,6.457686260926981,0.0,36.71016044126708,0.0,33.353404445760674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.478748852045257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Limestone,98.8136376778367
FR000137,0.0,0.0,0.0,0.0,0.0,42.30287868943502,0.0,44.939082518391764,0.0,3.4519266683468217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.30611212382638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Limestone,99.87059099511659
FR000138,0.0,0.0,0.0,0.0,0.0,32.207411242529496,0.0,35.73224033751865,0.0,16.159257814584713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.901090605367147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Limestone,99.35170160474775
FR000139,0.0,0.0,0.0,0.0,0.0,32.226827885698725,0.0,35.722006178107016,0.0,16.154629601551164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.896536334643091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Limestone,99.35188608207326
FR000140,10.997453799352787,0.0,0.7351637762104404,0.0,26.91597206458816,17.385220338425924,0.0,18.630362783666232,0.0,9.630521809240808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.55407568648451,0.0,2.1512297420311555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Cristallin basement,99.62404247757331
FR000141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.2679942791647,0.0,51.732005720835296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Marl,99.84981987040916
FR000142,8.782049185815158,0.0,14.053749123218054,0.0,75.84372233364977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01821705424580988,0.0,0.0,0.0,1.302262303071213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Cristallin basement,99.88035713341633
FR000143,0.1603138893447272,0.0,17.41207641818033,0.0,40.99322145557139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22408376843976682,0.0,0.0,0.0,41.2103044684638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Sandstone,99.97999808925202
FR000144,4.8070231703010595,0.0,2.2631539612417617,0.0,8.31681684317426,0.0,0.0,0.0,0.0,0.0023240893081902646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.61068193597472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Sandstone,99.92865103314055
FR000145,10.639744686636122,0.0,10.052449538470595,0.0,20.92996346596205,11.020566503932622,0.0,10.631387020814415,0.0,7.85625483227586,0.0,0.0,0.0,1.7639816725518085,0.0,0.0,0.0,27.10565227935652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Sandstone,99.96699979675266
